"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"36","GOCC_POSTSYNAPTIC_MEMBRANE",1.85317572910916e-05,0.000517859662078839,7,285,"ENSG00000011677, ENSG00000125675, ENSG00000171189, ENSG00000155974, ENSG00000102468, ENSG00000161681, ENSG00000156395","MM909_02"
"37","GOCC_TRANSPORTER_COMPLEX",2.1983480317293e-05,0.000597713005383695,8,404,"ENSG00000105409, ENSG00000196557, ENSG00000169583, ENSG00000144191, ENSG00000011677, ENSG00000125675, ENSG00000164794, ENSG00000196218","MM909_02"
"38","GOCC_STEREOCILIUM_TIP",2.83648677978466e-05,0.000750922552753517,3,21,"ENSG00000177106, ENSG00000205038, ENSG00000242866","MM909_02"
"39","GOCC_CILIUM",3.31350984177985e-05,0.000854715615597571,10,697,"ENSG00000120262, ENSG00000134376, ENSG00000039139, ENSG00000115423, ENSG00000118997, ENSG00000137877, ENSG00000242866, ENSG00000163060, ENSG00000120440, ENSG00000118965","MM909_02"
"40","GOCC_AXONEMAL_DYNEIN_COMPLEX",3.76132657910892e-05,0.000945973634645892,3,23,"ENSG00000039139, ENSG00000115423, ENSG00000118997","MM909_02"
"41","GOCC_CONTRACTILE_FIBER",6.13567377842555e-05,0.00150548483441368,6,236,"ENSG00000124942, ENSG00000133392, ENSG00000109063, ENSG00000196218, ENSG00000154556, ENSG00000155657","MM909_02"
"42","GOCC_MICROTUBULE_ASSOCIATED_COMPLEX",0.000103681537227337,0.00248341967739764,5,162,"ENSG00000039139, ENSG00000115423, ENSG00000118997, ENSG00000141200, ENSG00000137877","MM909_02"
"43","GOCC_MICROVESICLE",0.00011805107797445,0.00276184614982086,2,6,"ENSG00000187082, ENSG00000132872","MM909_02"
"44","GOCC_ION_CHANNEL_COMPLEX",0.000203033626186033,0.00464208699870794,6,294,"ENSG00000196557, ENSG00000169583, ENSG00000011677, ENSG00000125675, ENSG00000164794, ENSG00000196218","MM909_02"
"45","GOCC_CELL_LEADING_EDGE",0.000250670885117261,0.00549885406191885,7,433,"ENSG00000177106, ENSG00000083857, ENSG00000011677, ENSG00000185624, ENSG00000160191, ENSG00000124140, ENSG00000154556","MM909_02"
"46","GOCC_DENDRITIC_SHAFT",0.000251438654918755,0.00549885406191885,3,43,"ENSG00000102468, ENSG00000106688, ENSG00000197283","MM909_02"
"47","GOCC_ACTIN_BASED_CELL_PROJECTION",0.000492115853829044,0.0101036307073395,5,227,"ENSG00000134376, ENSG00000177106, ENSG00000083857, ENSG00000205038, ENSG00000242866","MM909_02"
"48","GOCC_DYNEIN_COMPLEX",0.00049397044124321,0.0101036307073395,3,54,"ENSG00000039139, ENSG00000115423, ENSG00000118997","MM909_02"
"49","GOCC_MICROFIBRIL",0.000513657966380217,0.0101036307073395,2,12,"ENSG00000142303, ENSG00000049323","MM909_02"
"50","GOCC_POLYMERIC_CYTOSKELETAL_FIBER",0.000518746128005245,0.0101036307073395,9,806,"ENSG00000164695, ENSG00000198010, ENSG00000039139, ENSG00000115423, ENSG00000118997, ENSG00000261150, ENSG00000141200, ENSG00000124429, ENSG00000176105","MM909_02"
"51","GOCC_MYOSIN_COMPLEX",0.000521387712685551,0.0101036307073395,3,55,"ENSG00000128849, ENSG00000133392, ENSG00000109063","MM909_02"
"52","GOCC_EXOCYTIC_VESICLE",0.000522255265190512,0.0101036307073395,5,230,"ENSG00000155093, ENSG00000179520, ENSG00000106089, ENSG00000067715, ENSG00000132872","MM909_02"
"53","GOCC_TRANSCRIPTION_REGULATOR_COMPLEX",0.000563035193967576,0.0106870453798374,7,496,"ENSG00000196843, ENSG00000137504, ENSG00000104884, ENSG00000167491, ENSG00000048052, ENSG00000188779, ENSG00000104953","MM909_02"
"54","GOCC_CILIARY_PLASM",0.000576704002153189,0.010743781966039,4,133,"ENSG00000039139, ENSG00000115423, ENSG00000118997, ENSG00000118965","MM909_02"
"55","GOCC_CELL_CELL_JUNCTION",0.000640356796184723,0.0117127079447606,7,507,"ENSG00000124942, ENSG00000128849, ENSG00000134376, ENSG00000261150, ENSG00000083857, ENSG00000086570, ENSG00000124429","MM909_02"
"56","GOCC_SARCOLEMMA",0.000662269428341936,0.0118971972305712,4,138,"ENSG00000124942, ENSG00000196569, ENSG00000160191, ENSG00000196218","MM909_02"
"57","GOCC_STEREOCILIUM_BUNDLE",0.000740811902648346,0.013074680246741,3,62,"ENSG00000177106, ENSG00000205038, ENSG00000242866","MM909_02"
"58","GOCC_APICAL_DENDRITE",0.000812638734353079,0.0138561790976135,2,15,"ENSG00000179520, ENSG00000106688","MM909_02"
"59","GOCC_MUSCLE_MYOSIN_COMPLEX",0.000812638734353079,0.0138561790976135,2,15,"ENSG00000133392, ENSG00000109063","MM909_02"
"60","GOCC_APICAL_JUNCTION_COMPLEX",0.000859741236350555,0.0139515649357963,4,148,"ENSG00000128849, ENSG00000134376, ENSG00000261150, ENSG00000124429","MM909_02"
"61","GOCC_PRESYNAPTIC_MEMBRANE",0.000859741236350555,0.0139515649357963,4,148,"ENSG00000152910, ENSG00000102468, ENSG00000106089, ENSG00000067715","MM909_02"
"62","GOCC_CONDENSED_CHROMOSOME",0.000859837998031181,0.0139515649357963,5,257,"ENSG00000164695, ENSG00000141200, ENSG00000185513, ENSG00000108055, ENSG00000155657","MM909_02"
"63","GOCC_CYTOPLASMIC_REGION",0.000890062638202854,0.0142127462544773,5,259,"ENSG00000039139, ENSG00000115423, ENSG00000118997, ENSG00000137877, ENSG00000118965","MM909_02"
"64","GOCC_SYNAPTIC_CLEFT",0.00117755012122084,0.0184312926602817,2,18,"ENSG00000196569, ENSG00000106688","MM909_02"
"65","GOCC_HISTONE_DEACETYLASE_COMPLEX",0.00119088869077367,0.0184312926602817,3,73,"ENSG00000167491, ENSG00000048052, ENSG00000180530","MM909_02"
"66","GOCC_ASTROCYTE_PROJECTION",0.00131364401757696,0.0197308302436763,2,19,"ENSG00000179520, ENSG00000132872","MM909_02"
"67","GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE",0.00131408113948937,0.0197308302436763,4,166,"ENSG00000011677, ENSG00000102468, ENSG00000156395, ENSG00000106089","MM909_02"
"68","GOCC_ENDOPLASMIC_RETICULUM",0.00134130244470653,0.019843386167276,15,2168,"ENSG00000105409, ENSG00000162670, ENSG00000060718, ENSG00000175874, ENSG00000122025, ENSG00000155974, ENSG00000049323, ENSG00000137675, ENSG00000198793, ENSG00000185624, ENSG00000160191, ENSG00000196218, ENSG00000106688, ENSG00000164325, ENSG00000073282","MM909_02"
"69","GOCC_NEURON_SPINE",0.00169659571846858,0.024735873808397,4,178,"ENSG00000125675, ENSG00000139220, ENSG00000161681, ENSG00000106688","MM909_02"
"70","GOCC_MYOSIN_FILAMENT",0.00176471866861282,0.0250043236707675,2,22,"ENSG00000133392, ENSG00000109063","MM909_02"
"71","GOCC_MYOSIN_II_COMPLEX",0.00176471866861282,0.0250043236707675,2,22,"ENSG00000133392, ENSG00000109063","MM909_02"
"72","GOCC_TRANSPORT_VESICLE_MEMBRANE",0.00193421394233366,0.0270252670276065,5,309,"ENSG00000155093, ENSG00000179520, ENSG00000106089, ENSG00000067715, ENSG00000132872","MM909_02"
"73","GOCC_LEADING_EDGE_MEMBRANE",0.00206946249388262,0.0285188940937797,4,188,"ENSG00000177106, ENSG00000011677, ENSG00000160191, ENSG00000124140","MM909_02"
"74","GOCC_COLLAGEN_TRIMER",0.0023120742040294,0.0314317114763997,3,92,"ENSG00000060718, ENSG00000206384, ENSG00000038945","MM909_02"
"75","GOCC_SIDE_OF_MEMBRANE",0.00240958188085417,0.0323205249618572,8,818,"ENSG00000164695, ENSG00000140678, ENSG00000183560, ENSG00000104972, ENSG00000038945, ENSG00000185624, ENSG00000069702, ENSG00000176105","MM909_02"
"76","GOCC_DENSE_CORE_GRANULE",0.00265670968765826,0.0351664466550554,2,27,"ENSG00000067715, ENSG00000132872","MM909_02"
"77","GOCC_SECRETORY_GRANULE_MEMBRANE",0.00291829119463118,0.0381272849584282,5,340,"ENSG00000140678, ENSG00000155093, ENSG00000067715, ENSG00000132872, ENSG00000042813","MM909_02"
"78","GOCC_CATION_CHANNEL_COMPLEX",0.00335150032934151,0.0432257606579174,4,215,"ENSG00000196557, ENSG00000125675, ENSG00000164794, ENSG00000196218","MM909_02"
"79","GOCC_INTEGRIN_COMPLEX",0.0034935903963852,0.0444879992248546,2,31,"ENSG00000140678, ENSG00000082781","MM909_02"
"80","GOCC_MEMBRANE_MICRODOMAIN",0.00354783294953172,0.0446139993403614,5,356,"ENSG00000124942, ENSG00000102468, ENSG00000096968, ENSG00000106688, ENSG00000116147","MM909_02"
"81","GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX",0.00393617509486057,0.0488863227830832,10,1293,"ENSG00000171634, ENSG00000164695, ENSG00000137504, ENSG00000174243, ENSG00000104884, ENSG00000167491, ENSG00000048052, ENSG00000185513, ENSG00000180530, ENSG00000108055","MM909_02"
"82","GOCC_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE",0.00425322886999696,0.0521798566245968,6,533,"ENSG00000196218, ENSG00000179520, ENSG00000106089, ENSG00000067715, ENSG00000132872, ENSG00000127419","MM909_02"
"83","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",0.0044087314922428,0.0534359503758585,6,537,"ENSG00000140678, ENSG00000183560, ENSG00000104972, ENSG00000038945, ENSG00000185624, ENSG00000069702","MM909_02"
"84","GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE",0.0059634855325709,0.0705796052443098,3,129,"ENSG00000011677, ENSG00000102468, ENSG00000156395","MM909_02"
"85","GOCC_NEURON_PROJECTION_TERMINUS",0.0059634855325709,0.0705796052443098,3,129,"ENSG00000179520, ENSG00000106688, ENSG00000067715","MM909_02"
"86","GOCC_DENDRITE_MEMBRANE",0.00604784611613037,0.0707457348003157,2,41,"ENSG00000011677, ENSG00000124140","MM909_02"
"87","GOCC_TIGHT_JUNCTION",0.00635351875656322,0.0734671249322138,3,132,"ENSG00000128849, ENSG00000261150, ENSG00000124429","MM909_02"
"88","GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION",0.00663545007901148,0.0758552588577903,2,43,"ENSG00000140678, ENSG00000082781","MM909_02"
"89","GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX",0.00693860115459809,0.0784295815901762,2,44,"ENSG00000196557, ENSG00000196218","MM909_02"
"90","GOCC_I_BAND",0.00717836548485795,0.0802381741974122,3,138,"ENSG00000196218, ENSG00000154556, ENSG00000155657","MM909_02"
"91","GOCC_NUCLEOLUS",0.00808975782739218,0.0894318282896323,10,1438,"ENSG00000196843, ENSG00000174243, ENSG00000096968, ENSG00000141200, ENSG00000185513, ENSG00000180530, ENSG00000139151, ENSG00000182670, ENSG00000120800, ENSG00000066422","MM909_02"
"92","GOCC_SNARE_COMPLEX",0.00821266904162209,0.0898037506073024,2,48,"ENSG00000106089, ENSG00000145087","MM909_02"
"93","GOCC_MICROTUBULE",0.00941689719125979,0.101864500800079,5,451,"ENSG00000164695, ENSG00000039139, ENSG00000115423, ENSG00000118997, ENSG00000141200","MM909_02"
"94","GOCC_CATALYTIC_COMPLEX",0.0098134684450306,0.104052504368418,10,1481,"ENSG00000171634, ENSG00000174243, ENSG00000039139, ENSG00000115423, ENSG00000118997, ENSG00000104884, ENSG00000167491, ENSG00000048052, ENSG00000180530, ENSG00000185624","MM909_02"
"95","GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX",0.00983782459521142,0.104052504368418,4,293,"ENSG00000125675, ENSG00000140678, ENSG00000082781, ENSG00000096968","MM909_02"
"96","GOCC_ENDOCYTIC_VESICLE",0.00992946363754284,0.104052504368418,5,457,"ENSG00000125675, ENSG00000082781, ENSG00000038945, ENSG00000198793, ENSG00000067715","MM909_02"
"97","GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS",0.0114643810727919,0.118898632569367,3,164,"ENSG00000177106, ENSG00000205038, ENSG00000242866","MM909_02"
"98","GOCC_CHLORIDE_CHANNEL_COMPLEX",0.0118153605881601,0.120345735646431,2,58,"ENSG00000169583, ENSG00000011677","MM909_02"
"99","GOCC_NON_MOTILE_CILIUM",0.0118431688161001,0.120345735646431,3,166,"ENSG00000134376, ENSG00000137877, ENSG00000242866","MM909_02"
"100","GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE",0.0122876259299344,0.12361351685514,4,313,"ENSG00000187082, ENSG00000137675, ENSG00000181143, ENSG00000176105","MM909_02"
"101","GOCC_CELL_CORTEX",0.012552118913661,0.123724553135078,4,315,"ENSG00000111713, ENSG00000196218, ENSG00000137877, ENSG00000104953","MM909_02"
"102","GOCC_SECRETORY_VESICLE",0.0128172633900757,0.123724553135078,8,1091,"ENSG00000140678, ENSG00000135413, ENSG00000155093, ENSG00000179520, ENSG00000106089, ENSG00000067715, ENSG00000132872, ENSG00000042813","MM909_02"
"103","GOCC_ENDOPLASMIC_RETICULUM_LUMEN",0.0132292103480945,0.123724553135078,4,320,"ENSG00000060718, ENSG00000122025, ENSG00000049323, ENSG00000185624","MM909_02"
"104","GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE",0.0134174615004978,0.123724553135078,2,62,"ENSG00000140678, ENSG00000155093","MM909_02"
"105","GOCC_MULTIVESICULAR_BODY",0.0138319276230894,0.123724553135078,2,63,"ENSG00000164695, ENSG00000179520","MM909_02"
"106","GOCC_PHOTORECEPTOR_INNER_SEGMENT",0.0138319276230894,0.123724553135078,2,63,"ENSG00000105409, ENSG00000134376","MM909_02"
"107","GOCC_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE",0.0140390560281981,0.123724553135078,1,5,"ENSG00000067715","MM909_02"
"108","GOCC_INNER_DYNEIN_ARM",0.0140390560281981,0.123724553135078,1,5,"ENSG00000118997","MM909_02"
"109","GOCC_MITOTIC_COHESIN_COMPLEX",0.0140390560281981,0.123724553135078,1,5,"ENSG00000108055","MM909_02"
"110","GOCC_MMXD_COMPLEX",0.0140390560281981,0.123724553135078,1,5,"ENSG00000104884","MM909_02"
"111","GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX",0.0140390560281981,0.123724553135078,1,5,"ENSG00000196531","MM909_02"
"112","GOCC_NEURONAL_DENSE_CORE_VESICLE_MEMBRANE",0.0140390560281981,0.123724553135078,1,5,"ENSG00000132872","MM909_02"
"113","GOCC_PERINUCLEOLAR_COMPARTMENT",0.0140390560281981,0.123724553135078,1,5,"ENSG00000261150","MM909_02"
"114","GOCC_PROXIMAL_DENDRITE",0.0140390560281981,0.123724553135078,1,5,"ENSG00000106688","MM909_02"
"115","GOCC_NEURON_PROJECTION_MEMBRANE",0.0142519014936209,0.123724553135078,2,64,"ENSG00000011677, ENSG00000124140","MM909_02"
"116","GOCC_ADHERENS_JUNCTION",0.0142664494668678,0.123724553135078,3,178,"ENSG00000134376, ENSG00000086570, ENSG00000124429","MM909_02"
