"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"40","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_02"
"41","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_02"
"42","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,39,"","MM909_02"
"43","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,7,"","MM909_02"
"44","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_02"
"45","GOBP_UBIQUITIN_RECYCLING",1,1,0,13,"","MM909_02"
"46","GOCC_ANAPHASE_PROMOTING_COMPLEX",1,1,0,21,"","MM909_02"
"47","GOCC_COP9_SIGNALOSOME",1,1,0,17,"","MM909_02"
"48","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_02"
"49","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,36,"","MM909_02"
"50","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,37,"","MM909_02"
"51","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_02"
"52","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,6,"","MM909_02"
"53","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_02"
"54","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,181,"","MM909_02"
"55","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_02"
"56","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_02"
"57","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_02"
"58","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_02"
"59","GOCC_LEWY_BODY",1,1,0,8,"","MM909_02"
"60","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,1,0,43,"","MM909_02"
"61","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",1,1,0,64,"","MM909_02"
"62","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_02"
"63","GOCC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,312,"","MM909_02"
"64","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",1,1,0,9,"","MM909_02"
"65","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",1,1,0,26,"","MM909_02"
"66","GOMF_DEUBIQUITINASE_ACTIVITY",1,1,0,118,"","MM909_02"
"67","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_02"
"68","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_02"
"69","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,10,"","MM909_02"
"70","GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,17,"","MM909_02"
"71","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,14,"","MM909_02"
"72","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_02"
"73","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",1,1,0,31,"","MM909_02"
"74","GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY",1,1,0,7,"","MM909_02"
"75","GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY",1,1,0,6,"","MM909_02"
"76","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY",1,1,0,8,"","MM909_02"
"77","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",1,1,0,54,"","MM909_02"
"78","GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY",1,1,0,10,"","MM909_02"
"79","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",1,1,0,122,"","MM909_02"
"80","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",1,1,0,37,"","MM909_02"
"81","GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",1,1,0,130,"","MM909_02"
"82","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY",1,1,0,5,"","MM909_02"
"83","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,1,0,27,"","MM909_02"
"84","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,14,"","MM909_02"
"85","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_02"
"86","KEGG_PROTEASOME",1,1,0,44,"","MM909_02"
"87","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1,1,0,133,"","MM909_02"
"88","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_02"
"89","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_02"
"90","MODULE_278",1,1,0,34,"","MM909_02"
"91","MORF_USP5",1,1,0,51,"","MM909_02"
"92","PROTEIN_UBIQUITINATION",1,1,0,40,"","MM909_02"
"93","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",1,1,0,48,"","MM909_02"
"94","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",1,1,0,51,"","MM909_02"
"95","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",1,1,0,52,"","MM909_02"
"96","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",1,1,0,11,"","MM909_02"
"97","UBIQUITIN_CYCLE",1,1,0,48,"","MM909_02"
"98","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,49,"","MM909_02"
"99","WAESCH_ANAPHASE_PROMOTING_COMPLEX",1,1,0,13,"","MM909_02"
"100","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",1,1,0,71,"","MM909_02"
"101","YU_BAP1_TARGETS",1,1,0,29,"","MM909_02"
"102","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",1.75446321053317e-11,1.7720078426385e-09,57,828,"ENSG00000181790, ENSG00000153107, ENSG00000196510, ENSG00000154188, ENSG00000177479, ENSG00000164122, ENSG00000103126, ENSG00000115760, ENSG00000163098, ENSG00000144712, ENSG00000114423, ENSG00000080802, ENSG00000112659, ENSG00000100897, ENSG00000109670, ENSG00000169727, ENSG00000138411, ENSG00000138641, ENSG00000043143, ENSG00000174943, ENSG00000114648, ENSG00000146021, ENSG00000135686, ENSG00000198862, ENSG00000254585, ENSG00000145416, ENSG00000133606, ENSG00000102471, ENSG00000049759, ENSG00000176953, ENSG00000185345, ENSG00000128482, ENSG00000082996, ENSG00000111961, ENSG00000184557, ENSG00000175093, ENSG00000145979, ENSG00000121060, ENSG00000204616, ENSG00000197323, ENSG00000104228, ENSG00000204614, ENSG00000182053, ENSG00000183439, ENSG00000130529, ENSG00000126261, ENSG00000175931, ENSG00000110344, ENSG00000024048, ENSG00000127481, ENSG00000014123, ENSG00000111667, ENSG00000124486, ENSG00000104142, ENSG00000112200, ENSG00000167962, ENSG00000105428","MM909_03"
"103","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",3.53140782599328e-05,0.0017833609521266,13,133,"ENSG00000153107, ENSG00000196510, ENSG00000115760, ENSG00000114423, ENSG00000109670, ENSG00000138641, ENSG00000095015, ENSG00000049759, ENSG00000185345, ENSG00000184557, ENSG00000126261, ENSG00000175931, ENSG00000110344","MM909_03"
"104","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",0.000634621888183193,0.0169616273209082,7,58,"ENSG00000177479, ENSG00000254585, ENSG00000185345, ENSG00000111961, ENSG00000204616, ENSG00000175931, ENSG00000167962","MM909_03"
"105","GOBP_PROTEIN_POLYUBIQUITINATION",0.000671747616669632,0.0169616273209082,15,225,"ENSG00000153107, ENSG00000196510, ENSG00000177479, ENSG00000146021, ENSG00000254585, ENSG00000145416, ENSG00000133606, ENSG00000049759, ENSG00000185345, ENSG00000111961, ENSG00000175093, ENSG00000204616, ENSG00000175931, ENSG00000110344, ENSG00000167962","MM909_03"
"106","KEGG_ERBB_SIGNALING_PATHWAY",0.00163671416531065,0.0308285408126167,8,87,"ENSG00000157764, ENSG00000114423, ENSG00000109458, ENSG00000185737, ENSG00000101349, ENSG00000166501, ENSG00000129946, ENSG00000126561","MM909_03"
"107","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",0.00183139846411584,0.0308285408126167,9,109,"ENSG00000154188, ENSG00000103126, ENSG00000163098, ENSG00000114423, ENSG00000109670, ENSG00000102471, ENSG00000185345, ENSG00000175093, ENSG00000145979","MM909_03"
"108","GOBP_UBIQUITIN_RECYCLING",0.00381102528217151,0.0549876504999032,3,13,"ENSG00000109670, ENSG00000185345, ENSG00000143952","MM909_03"
"109","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",0.00499627581666124,0.0630779821853482,12,199,"ENSG00000181790, ENSG00000154188, ENSG00000103126, ENSG00000163098, ENSG00000114423, ENSG00000109670, ENSG00000102471, ENSG00000185345, ENSG00000111961, ENSG00000175093, ENSG00000145979, ENSG00000014123","MM909_03"
"110","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",0.00663107987394786,0.073401397860363,11,181,"ENSG00000153107, ENSG00000196510, ENSG00000112659, ENSG00000100897, ENSG00000176566, ENSG00000109670, ENSG00000174943, ENSG00000146021, ENSG00000185345, ENSG00000175093, ENSG00000116455","MM909_03"
"111","KEGG_OOCYTE_MEIOSIS",0.00769723906583852,0.073401397860363,8,112,"ENSG00000155897, ENSG00000153107, ENSG00000196510, ENSG00000135476, ENSG00000150995, ENSG00000139151, ENSG00000107758, ENSG00000134308","MM909_03"
"112","GCM_USP6",0.00799421164815835,0.073401397860363,6,69,"ENSG00000157087, ENSG00000114648, ENSG00000156103, ENSG00000109919, ENSG00000106608, ENSG00000129204","MM909_03"
"113","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",0.00915602054527169,0.0770631729227034,6,71,"ENSG00000109670, ENSG00000185345, ENSG00000108671, ENSG00000167553, ENSG00000198033, ENSG00000127824","MM909_03"
"114","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",0.0116437670491352,0.0882908977632169,5,54,"ENSG00000103126, ENSG00000109670, ENSG00000146021, ENSG00000175093, ENSG00000116455","MM909_03"
"115","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.0123183138866357,0.0882908977632169,2,7,"ENSG00000198862, ENSG00000167962","MM909_03"
"116","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",0.0138359067101628,0.0882908977632169,4,37,"ENSG00000177479, ENSG00000164418, ENSG00000185345, ENSG00000126261","MM909_03"
"117","GOCC_UBIQUITIN_LIGASE_COMPLEX",0.0139866768733809,0.0882908977632169,15,312,"ENSG00000153107, ENSG00000196510, ENSG00000177479, ENSG00000139618, ENSG00000112659, ENSG00000100897, ENSG00000176566, ENSG00000109670, ENSG00000174943, ENSG00000146021, ENSG00000185345, ENSG00000175093, ENSG00000110344, ENSG00000024048, ENSG00000116455","MM909_03"
"118","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.0161509911016254,0.0959558883096565,2,8,"ENSG00000048028, ENSG00000124486","MM909_03"
"119","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",0.0201003352224625,0.112785214303817,8,133,"ENSG00000120533, ENSG00000169727, ENSG00000048028, ENSG00000115464, ENSG00000111667, ENSG00000129204, ENSG00000124486, ENSG00000114374","MM909_03"
"120","GOBP_PROTEIN_MONOUBIQUITINATION",0.0212468788908496,0.112943935156621,4,42,"ENSG00000185345, ENSG00000121060, ENSG00000175931, ENSG00000167962","MM909_03"
"121","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",0.0242879356171155,0.122654074866433,5,65,"ENSG00000177479, ENSG00000146021, ENSG00000049759, ENSG00000185345, ENSG00000204616","MM909_03"
"122","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",0.0271707092639371,0.130678173126555,3,26,"ENSG00000146021, ENSG00000135686, ENSG00000185345","MM909_03"
"123","BIOCARTA_CBL_PATHWAY",0.0356109129993993,0.163486464224515,2,12,"ENSG00000134853, ENSG00000166501","MM909_03"
"124","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",0.0394066544165406,0.173046610086107,3,30,"ENSG00000153107, ENSG00000196510, ENSG00000185345","MM909_03"
"125","WAESCH_ANAPHASE_PROMOTING_COMPLEX",0.041392710766168,0.173046610086107,2,13,"ENSG00000153107, ENSG00000196510","MM909_03"
"126","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",0.0428333193282443,0.173046610086107,3,31,"ENSG00000177479, ENSG00000164418, ENSG00000185345","MM909_03"
"127","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",0.0663400172988816,0.25272604629515,3,37,"ENSG00000100897, ENSG00000176566, ENSG00000116455","MM909_03"
"128","GOCC_COP9_SIGNALOSOME",0.0675604282175155,0.25272604629515,2,17,"ENSG00000169727, ENSG00000172673","MM909_03"
"129","GOMF_DEUBIQUITINASE_ACTIVITY",0.0793621345101799,0.286270556626006,6,118,"ENSG00000048028, ENSG00000115464, ENSG00000111667, ENSG00000129204, ENSG00000124486, ENSG00000114374","MM909_03"
"130","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",0.094502997686741,0.328974017108576,3,43,"ENSG00000153107, ENSG00000196510, ENSG00000139618","MM909_03"
"131","GOCC_ANAPHASE_PROMOTING_COMPLEX",0.0977150545867056,0.328974017108576,2,21,"ENSG00000153107, ENSG00000196510","MM909_03"
"132","GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",0.112528431551225,0.366624889892702,6,130,"ENSG00000048028, ENSG00000115464, ENSG00000111667, ENSG00000129204, ENSG00000124486, ENSG00000114374","MM909_03"
"133","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",0.120137199370028,0.370516166935412,1,5,"ENSG00000185345","MM909_03"
"134","UBIQUITIN_CYCLE",0.12105973771157,0.370516166935412,3,48,"ENSG00000109670, ENSG00000185345, ENSG00000175520","MM909_03"
"135","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",0.139472281350634,0.41085363581053,2,26,"ENSG00000115464, ENSG00000111667","MM909_03"
"136","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",0.14237502231058,0.41085363581053,1,6,"ENSG00000116455","MM909_03"
"137","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",0.164051140381238,0.436030662592237,1,7,"ENSG00000185345","MM909_03"
"138","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",0.164051140381238,0.436030662592237,1,7,"ENSG00000185345","MM909_03"
"139","LE_SKI_TARGETS_DN",0.164051140381238,0.436030662592237,1,7,"ENSG00000115380","MM909_03"
"140","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",0.185179733135468,0.467578826167056,1,8,"ENSG00000124486","MM909_03"
"141","GOCC_LEWY_BODY",0.185179733135468,0.467578826167056,1,8,"ENSG00000185345","MM909_03"
"142","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",0.205774622396874,0.494838972906768,1,9,"ENSG00000185345","MM909_03"
"143","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",0.205774622396874,0.494838972906768,1,9,"ENSG00000092853","MM909_03"
"144","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",0.219803803225976,0.506417956096341,3,64,"ENSG00000109670, ENSG00000185345, ENSG00000175093","MM909_03"
"145","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",0.225849281278764,0.506417956096341,1,10,"ENSG00000024048","MM909_03"
"146","GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY",0.225849281278764,0.506417956096341,1,10,"ENSG00000126261","MM909_03"
"147","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",0.230645801786452,0.506417956096341,2,36,"ENSG00000174943, ENSG00000146021","MM909_03"
"148","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",0.245416842976456,0.516397940429626,1,11,"ENSG00000185345","MM909_03"
"149","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",0.245416842976456,0.516397940429626,1,11,"ENSG00000198862","MM909_03"
"150","PROTEIN_UBIQUITINATION",0.26827688376378,0.552978882860036,2,40,"ENSG00000109670, ENSG00000185345","MM909_03"
"151","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",0.301203356626741,0.594102365326976,1,14,"ENSG00000124486","MM909_03"
"152","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",0.301203356626741,0.594102365326976,1,14,"ENSG00000110344","MM909_03"
"153","KEGG_PROTEASOME",0.305874485118839,0.594102365326976,2,44,"ENSG00000204264, ENSG00000108671","MM909_03"
"154","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",0.343088879369258,0.636422492590288,2,48,"ENSG00000204264, ENSG00000108671","MM909_03"
"155","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",0.352298270839182,0.636422492590288,2,49,"ENSG00000119402, ENSG00000185345","MM909_03"
"156","GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY",0.352867916683724,0.636422492590288,1,17,"ENSG00000124486","MM909_03"
"157","LE_SKI_TARGETS_UP",0.352867916683724,0.636422492590288,1,17,"ENSG00000132470","MM909_03"
"158","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",0.371644227364342,0.658527490592956,4,122,"ENSG00000109670, ENSG00000185345, ENSG00000126261, ENSG00000111667","MM909_03"
"159","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",0.379638654162231,0.661094897765265,2,52,"ENSG00000119402, ENSG00000185345","MM909_03"
"160","BIOCARTA_GSK3_PATHWAY",0.400714911880198,0.685969594913559,1,20,"ENSG00000103126","MM909_03"
"161","BIOCARTA_ATRBRCA_PATHWAY",0.430632134568272,0.713013862154024,1,22,"ENSG00000139618","MM909_03"
"162","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.430632134568272,0.713013862154024,1,22,"ENSG00000109670","MM909_03"
"163","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",0.499056692921644,0.812979451372356,1,27,"ENSG00000109670","MM909_03"
"164","YU_BAP1_TARGETS",0.524067241465754,0.840171291873669,1,29,"ENSG00000134853","MM909_03"
"165","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",0.536100563907742,0.846033702416905,1,30,"ENSG00000124486","MM909_03"
"166","KEGG_PARKINSONS_DISEASE",0.546475676923086,0.849139128757411,3,113,"ENSG00000132906, ENSG00000185345, ENSG00000169021","MM909_03"
"167","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",0.589725168267567,0.902458212045822,2,78,"ENSG00000181790, ENSG00000014123","MM909_03"
"168","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.63159955364585,0.952112759973595,1,39,"ENSG00000109670","MM909_03"
"169","MORF_USP5",0.729089154895958,1,1,51,"ENSG00000111667","MM909_03"
"170","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",0.729089154895958,1,1,51,"ENSG00000253729","MM909_03"
"171","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_03"
"172","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_03"
"173","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_03"
"174","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_03"
"175","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_03"
"176","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_03"
"177","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_03"
"178","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_03"
"179","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_03"
"180","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_03"
"181","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_03"
"182","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_03"
"183","GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION",1,1,0,10,"","MM909_03"
"184","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_03"
"185","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_03"
"186","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_03"
"187","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_03"
"188","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_03"
"189","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_03"
"190","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_03"
"191","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_03"
"192","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_03"
"193","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_03"
"194","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_03"
"195","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_03"
"196","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_03"
"197","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_03"
