"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"55","WONG_PROTEASOME_GENE_MODULE",1,1,0,48,"","MM909_02"
"56","WP_PROTEASOME_DEGRADATION",1,1,0,60,"","MM909_02"
"57","MORF_PSMF1",0.00362636591372172,0.115634433635217,7,166,"ENSG00000012232, ENSG00000009413, ENSG00000159216, ENSG00000100095, ENSG00000114923, ENSG00000064313, ENSG00000119685","MM909_03"
"58","TIEN_INTESTINE_PROBIOTICS_6HR_DN",0.00412980120125774,0.115634433635217,7,170,"ENSG00000241484, ENSG00000112186, ENSG00000103381, ENSG00000088387, ENSG00000100297, ENSG00000182621, ENSG00000101310","MM909_03"
"59","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP",0.00696059038128232,0.117471918609111,8,235,"ENSG00000058668, ENSG00000112186, ENSG00000083857, ENSG00000108010, ENSG00000137261, ENSG00000214107, ENSG00000065833, ENSG00000108671","MM909_03"
"60","GOBP_PROTEASOME_ASSEMBLY",0.00839085132922222,0.117471918609111,2,12,"ENSG00000136813, ENSG00000108671","MM909_03"
"61","VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP",0.0147908622209097,0.141738456848202,2,16,"ENSG00000115414, ENSG00000159216","MM909_03"
"62","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN",0.015186263233736,0.141738456848202,6,169,"ENSG00000144452, ENSG00000162433, ENSG00000163618, ENSG00000134853, ENSG00000139970, ENSG00000111490","MM909_03"
"63","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN",0.0271863613235691,0.189601958548623,2,22,"ENSG00000175899, ENSG00000134853","MM909_03"
"64","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",0.0296630924534358,0.189601958548623,8,307,"ENSG00000177479, ENSG00000138411, ENSG00000138641, ENSG00000109790, ENSG00000133606, ENSG00000049759, ENSG00000185345, ENSG00000108671","MM909_03"
"65","BORCZUK_MALIGNANT_MESOTHELIOMA_DN",0.0304717433381716,0.189601958548623,4,100,"ENSG00000116748, ENSG00000039537, ENSG00000069020, ENSG00000100095","MM909_03"
"66","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN",0.0666380484145096,0.27750960907963,2,36,"ENSG00000134817, ENSG00000115592","MM909_03"
"67","TIEN_INTESTINE_PROBIOTICS_24HR_UP",0.0674181795761544,0.27750960907963,11,558,"ENSG00000183044, ENSG00000241484, ENSG00000132437, ENSG00000088387, ENSG00000130764, ENSG00000106355, ENSG00000100297, ENSG00000176953, ENSG00000182621, ENSG00000239306, ENSG00000134308","MM909_03"
"68","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP",0.0701767755900289,0.27750960907963,3,81,"ENSG00000163823, ENSG00000150995, ENSG00000137462","MM909_03"
"69","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0721007649900812,0.27750960907963,4,133,"ENSG00000138641, ENSG00000049759, ENSG00000185345, ENSG00000126261","MM909_03"
"70","BORCZUK_MALIGNANT_MESOTHELIOMA_UP",0.0727203091051525,0.27750960907963,7,308,"ENSG00000122218, ENSG00000198033, ENSG00000126261, ENSG00000124486, ENSG00000028116, ENSG00000134308, ENSG00000171467","MM909_03"
"71","GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX",0.0792884597370371,0.27750960907963,1,7,"ENSG00000108671","MM909_03"
"72","LE_SKI_TARGETS_DN",0.0792884597370371,0.27750960907963,1,7,"ENSG00000115380","MM909_03"
"73","GOCC_PROTEASOME_COMPLEX",0.152391720220197,0.501996254843003,2,59,"ENSG00000136813, ENSG00000108671","MM909_03"
"74","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN",0.191391314691547,0.562464035917328,1,18,"ENSG00000175899","MM909_03"
"75","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP",0.194161377546537,0.562464035917328,2,69,"ENSG00000136928, ENSG00000184939","MM909_03"
"76","GOCC_PROTEASOME_REGULATORY_PARTICLE",0.200880012827617,0.562464035917328,1,19,"ENSG00000108671","MM909_03"
"77","GOCC_PROTEASOME_ACCESSORY_COMPLEX",0.237735746733389,0.587945721799616,1,23,"ENSG00000108671","MM909_03"
"78","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP",0.237735746733389,0.587945721799616,1,23,"ENSG00000197172","MM909_03"
"79","SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN",0.2414777071677,0.587945721799616,2,80,"ENSG00000128052, ENSG00000141027","MM909_03"
"80","TIEN_INTESTINE_PROBIOTICS_2HR_UP",0.298195438981023,0.695789357622387,1,30,"ENSG00000242515","MM909_03"
"81","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP",0.330568405472692,0.74047322825883,1,34,"ENSG00000197172","MM909_03"
"82","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN",0.353865583420256,0.762172025828243,1,37,"ENSG00000134853","MM909_03"
"83","KEGG_PARKINSONS_DISEASE",0.383005871339849,0.794382547964131,2,113,"ENSG00000185345, ENSG00000169021","MM909_03"
"84","KEGG_PROTEASOME",0.405125137571545,0.81025027514309,1,44,"ENSG00000108671","MM909_03"
"85","BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE",0.432571523275801,0.819901949250459,1,48,"ENSG00000136381","MM909_03"
"86","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN",0.43923318709846,0.819901949250459,1,49,"ENSG00000108671","MM909_03"
"87","TIEN_INTESTINE_PROBIOTICS_6HR_UP",0.458753191427465,0.828715442578647,1,52,"ENSG00000242515","MM909_03"
"88","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",0.501701437452877,0.861301236507518,1,59,"ENSG00000108671","MM909_03"
"89","WP_PROTEASOME_DEGRADATION",0.507552514370502,0.861301236507518,1,60,"ENSG00000108671","MM909_03"
"90","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP",0.524697267715627,0.864207264472798,1,63,"ENSG00000122218","MM909_03"
"91","TIEN_INTESTINE_PROBIOTICS_2HR_DN",0.650406560543619,1,1,89,"ENSG00000241484","MM909_03"
"92","TIEN_INTESTINE_PROBIOTICS_24HR_DN",0.717179120771638,1,2,214,"ENSG00000141027, ENSG00000242515","MM909_03"
"93","WONG_MITOCHONDRIA_GENE_MODULE",0.719566875441727,1,2,215,"ENSG00000148834, ENSG00000169021","MM909_03"
"94","MORF_PSMC2",0.742900211504706,1,1,115,"ENSG00000144048","MM909_03"
"95","PODAR_RESPONSE_TO_ADAPHOSTIN_UP",0.819681695252356,1,1,145,"ENSG00000186462","MM909_03"
"96","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_03"
"97","BIOCARTA_RARRXR_PATHWAY",1,1,0,7,"","MM909_03"
"98","GCM_PSME1",1,1,0,83,"","MM909_03"
"99","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_03"
"100","GOCC_PROTEASOME_CORE_COMPLEX",1,1,0,19,"","MM909_03"
"101","GOCC_PROTEASOME_CORE_COMPLEX_ALPHA_SUBUNIT_COMPLEX",1,1,0,8,"","MM909_03"
"102","GOCC_PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX",1,1,0,10,"","MM909_03"
"103","GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",1,1,0,9,"","MM909_03"
"104","GOCC_SPERMATOPROTEASOME_COMPLEX",1,1,0,5,"","MM909_03"
"105","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_DN",1,1,0,6,"","MM909_03"
"106","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP",1,1,0,60,"","MM909_03"
"107","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_03"
"108","MORF_PSMC1",1,1,0,189,"","MM909_03"
"109","PODAR_RESPONSE_TO_ADAPHOSTIN_DN",1,1,0,18,"","MM909_03"
"110","SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP",1,1,0,27,"","MM909_03"
"111","VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN",1,1,0,16,"","MM909_03"
"112","WONG_PROTEASOME_GENE_MODULE",1,1,0,48,"","MM909_03"
"113","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN",0.0177434128177454,0.993631117793742,1,37,"ENSG00000117114","MM909_06"
"114","PODAR_RESPONSE_TO_ADAPHOSTIN_UP",0.0678098835783477,1,1,145,"ENSG00000116701","MM909_06"
"115","MORF_PSMF1",0.0772539996430577,1,1,166,"ENSG00000115194","MM909_06"
"116","TIEN_INTESTINE_PROBIOTICS_6HR_DN",0.079042350410789,1,1,170,"ENSG00000114019","MM909_06"
"117","BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE",1,1,0,48,"","MM909_06"
"118","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_06"
"119","BIOCARTA_RARRXR_PATHWAY",1,1,0,7,"","MM909_06"
"120","BORCZUK_MALIGNANT_MESOTHELIOMA_DN",1,1,0,100,"","MM909_06"
"121","BORCZUK_MALIGNANT_MESOTHELIOMA_UP",1,1,0,308,"","MM909_06"
"122","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN",1,1,0,169,"","MM909_06"
"123","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP",1,1,0,235,"","MM909_06"
"124","GCM_PSME1",1,1,0,83,"","MM909_06"
"125","GOBP_PROTEASOME_ASSEMBLY",1,1,0,12,"","MM909_06"
"126","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_06"
"127","GOCC_PROTEASOME_ACCESSORY_COMPLEX",1,1,0,23,"","MM909_06"
"128","GOCC_PROTEASOME_COMPLEX",1,1,0,59,"","MM909_06"
"129","GOCC_PROTEASOME_CORE_COMPLEX",1,1,0,19,"","MM909_06"
"130","GOCC_PROTEASOME_CORE_COMPLEX_ALPHA_SUBUNIT_COMPLEX",1,1,0,8,"","MM909_06"
"131","GOCC_PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX",1,1,0,10,"","MM909_06"
"132","GOCC_PROTEASOME_REGULATORY_PARTICLE",1,1,0,19,"","MM909_06"
"133","GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",1,1,0,9,"","MM909_06"
"134","GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX",1,1,0,7,"","MM909_06"
"135","GOCC_SPERMATOPROTEASOME_COMPLEX",1,1,0,5,"","MM909_06"
"136","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN",1,1,0,22,"","MM909_06"
"137","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP",1,1,0,69,"","MM909_06"
"138","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_DN",1,1,0,6,"","MM909_06"
"139","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP",1,1,0,23,"","MM909_06"
"140","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP",1,1,0,34,"","MM909_06"
"141","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN",1,1,0,18,"","MM909_06"
"142","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP",1,1,0,60,"","MM909_06"
"143","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_06"
"144","KEGG_PROTEASOME",1,1,0,44,"","MM909_06"
"145","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1,1,0,133,"","MM909_06"
"146","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_06"
"147","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_06"
"148","MORF_PSMC1",1,1,0,189,"","MM909_06"
"149","MORF_PSMC2",1,1,0,115,"","MM909_06"
"150","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN",1,1,0,49,"","MM909_06"
"151","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP",1,1,0,63,"","MM909_06"
"152","PODAR_RESPONSE_TO_ADAPHOSTIN_DN",1,1,0,18,"","MM909_06"
"153","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",1,1,0,307,"","MM909_06"
"154","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",1,1,0,59,"","MM909_06"
"155","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN",1,1,0,36,"","MM909_06"
"156","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP",1,1,0,81,"","MM909_06"
"157","SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN",1,1,0,80,"","MM909_06"
"158","SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP",1,1,0,27,"","MM909_06"
"159","TIEN_INTESTINE_PROBIOTICS_24HR_DN",1,1,0,214,"","MM909_06"
"160","TIEN_INTESTINE_PROBIOTICS_24HR_UP",1,1,0,558,"","MM909_06"
"161","TIEN_INTESTINE_PROBIOTICS_2HR_DN",1,1,0,89,"","MM909_06"
"162","TIEN_INTESTINE_PROBIOTICS_2HR_UP",1,1,0,30,"","MM909_06"
"163","TIEN_INTESTINE_PROBIOTICS_6HR_UP",1,1,0,52,"","MM909_06"
"164","VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN",1,1,0,16,"","MM909_06"
"165","VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP",1,1,0,16,"","MM909_06"
"166","WONG_MITOCHONDRIA_GENE_MODULE",1,1,0,215,"","MM909_06"
"167","WONG_PROTEASOME_GENE_MODULE",1,1,0,48,"","MM909_06"
"168","WP_PROTEASOME_DEGRADATION",1,1,0,60,"","MM909_06"
"169","VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN",0.027838410491081,1,1,16,"ENSG00000155093","MM909_11"
"170","MORF_PSMF1",0.254174435383005,1,1,166,"ENSG00000186866","MM909_11"
"171","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP",0.339914901319468,1,1,235,"ENSG00000137261","MM909_11"
"172","BORCZUK_MALIGNANT_MESOTHELIOMA_UP",0.420003338612013,1,1,308,"ENSG00000198033","MM909_11"
"173","TIEN_INTESTINE_PROBIOTICS_24HR_UP",0.627986537754803,1,1,558,"ENSG00000133131","MM909_11"
"174","BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE",1,1,0,48,"","MM909_11"
"175","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_11"
"176","BIOCARTA_RARRXR_PATHWAY",1,1,0,7,"","MM909_11"
"177","BORCZUK_MALIGNANT_MESOTHELIOMA_DN",1,1,0,100,"","MM909_11"
"178","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN",1,1,0,169,"","MM909_11"
"179","GCM_PSME1",1,1,0,83,"","MM909_11"
"180","GOBP_PROTEASOME_ASSEMBLY",1,1,0,12,"","MM909_11"
"181","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_11"
"182","GOCC_PROTEASOME_ACCESSORY_COMPLEX",1,1,0,23,"","MM909_11"
"183","GOCC_PROTEASOME_COMPLEX",1,1,0,59,"","MM909_11"
"184","GOCC_PROTEASOME_CORE_COMPLEX",1,1,0,19,"","MM909_11"
"185","GOCC_PROTEASOME_CORE_COMPLEX_ALPHA_SUBUNIT_COMPLEX",1,1,0,8,"","MM909_11"
"186","GOCC_PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX",1,1,0,10,"","MM909_11"
"187","GOCC_PROTEASOME_REGULATORY_PARTICLE",1,1,0,19,"","MM909_11"
"188","GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",1,1,0,9,"","MM909_11"
"189","GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX",1,1,0,7,"","MM909_11"
"190","GOCC_SPERMATOPROTEASOME_COMPLEX",1,1,0,5,"","MM909_11"
"191","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN",1,1,0,22,"","MM909_11"
"192","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP",1,1,0,69,"","MM909_11"
"193","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_DN",1,1,0,6,"","MM909_11"
"194","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP",1,1,0,23,"","MM909_11"
"195","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN",1,1,0,37,"","MM909_11"
"196","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP",1,1,0,34,"","MM909_11"
"197","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN",1,1,0,18,"","MM909_11"
"198","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP",1,1,0,60,"","MM909_11"
"199","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_11"
"200","KEGG_PROTEASOME",1,1,0,44,"","MM909_11"
"201","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1,1,0,133,"","MM909_11"
"202","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_11"
"203","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_11"
"204","MORF_PSMC1",1,1,0,189,"","MM909_11"
"205","MORF_PSMC2",1,1,0,115,"","MM909_11"
"206","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN",1,1,0,49,"","MM909_11"
"207","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP",1,1,0,63,"","MM909_11"
"208","PODAR_RESPONSE_TO_ADAPHOSTIN_DN",1,1,0,18,"","MM909_11"
"209","PODAR_RESPONSE_TO_ADAPHOSTIN_UP",1,1,0,145,"","MM909_11"
"210","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",1,1,0,307,"","MM909_11"
"211","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",1,1,0,59,"","MM909_11"
"212","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN",1,1,0,36,"","MM909_11"
"213","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP",1,1,0,81,"","MM909_11"
"214","SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN",1,1,0,80,"","MM909_11"
"215","SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP",1,1,0,27,"","MM909_11"
"216","TIEN_INTESTINE_PROBIOTICS_24HR_DN",1,1,0,214,"","MM909_11"
"217","TIEN_INTESTINE_PROBIOTICS_2HR_DN",1,1,0,89,"","MM909_11"
"218","TIEN_INTESTINE_PROBIOTICS_2HR_UP",1,1,0,30,"","MM909_11"
"219","TIEN_INTESTINE_PROBIOTICS_6HR_DN",1,1,0,170,"","MM909_11"
"220","TIEN_INTESTINE_PROBIOTICS_6HR_UP",1,1,0,52,"","MM909_11"
"221","VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP",1,1,0,16,"","MM909_11"
"222","WONG_MITOCHONDRIA_GENE_MODULE",1,1,0,215,"","MM909_11"
"223","WONG_PROTEASOME_GENE_MODULE",1,1,0,48,"","MM909_11"
"224","WP_PROTEASOME_DEGRADATION",1,1,0,60,"","MM909_11"
"225","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP",0.00740086653144945,0.414448525761169,1,34,"ENSG00000154175","MM909_14"
"226","PODAR_RESPONSE_TO_ADAPHOSTIN_UP",0.0312099612520369,0.873878915057033,1,145,"ENSG00000150347","MM909_14"
"227","BORCZUK_MALIGNANT_MESOTHELIOMA_UP",0.065213176518749,1,1,308,"ENSG00000117523","MM909_14"
"228","BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE",1,1,0,48,"","MM909_14"
"229","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_14"
"230","BIOCARTA_RARRXR_PATHWAY",1,1,0,7,"","MM909_14"
"231","BORCZUK_MALIGNANT_MESOTHELIOMA_DN",1,1,0,100,"","MM909_14"
"232","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN",1,1,0,169,"","MM909_14"
"233","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP",1,1,0,235,"","MM909_14"
"234","GCM_PSME1",1,1,0,83,"","MM909_14"
"235","GOBP_PROTEASOME_ASSEMBLY",1,1,0,12,"","MM909_14"
"236","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_14"
"237","GOCC_PROTEASOME_ACCESSORY_COMPLEX",1,1,0,23,"","MM909_14"
"238","GOCC_PROTEASOME_COMPLEX",1,1,0,59,"","MM909_14"
"239","GOCC_PROTEASOME_CORE_COMPLEX",1,1,0,19,"","MM909_14"
"240","GOCC_PROTEASOME_CORE_COMPLEX_ALPHA_SUBUNIT_COMPLEX",1,1,0,8,"","MM909_14"
"241","GOCC_PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX",1,1,0,10,"","MM909_14"
"242","GOCC_PROTEASOME_REGULATORY_PARTICLE",1,1,0,19,"","MM909_14"
"243","GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",1,1,0,9,"","MM909_14"
"244","GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX",1,1,0,7,"","MM909_14"
"245","GOCC_SPERMATOPROTEASOME_COMPLEX",1,1,0,5,"","MM909_14"
"246","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN",1,1,0,22,"","MM909_14"
