"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"74","REACTOME_ALK_MUTANTS_BIND_TKIS",1,1,0,12,"","MM909_02"
"75","REACTOME_ALPHA_DEFENSINS",1,1,0,9,"","MM909_02"
"76","REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",1,1,0,13,"","MM909_02"
"77","REACTOME_ALPHA_OXIDATION_OF_PHYTANATE",1,1,0,6,"","MM909_02"
"78","REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY",1,1,0,11,"","MM909_02"
"79","REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION",1,1,0,10,"","MM909_02"
"80","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",1,1,0,41,"","MM909_02"
"81","REACTOME_AMINO_ACID_CONJUGATION",1,1,0,9,"","MM909_02"
"82","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",1,1,0,33,"","MM909_02"
"83","REACTOME_AMINO_ACIDS_REGULATE_MTORC1",1,1,0,61,"","MM909_02"
"84","REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY",1,1,0,8,"","MM909_02"
"85","REACTOME_AMYLOID_FIBER_FORMATION",1,1,0,80,"","MM909_02"
"86","REACTOME_ANCHORING_FIBRIL_FORMATION",1,1,0,15,"","MM909_02"
"87","REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE",1,1,0,104,"","MM909_02"
"88","REACTOME_ANDROGEN_BIOSYNTHESIS",1,1,0,10,"","MM909_02"
"89","REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",1,1,0,220,"","MM909_02"
"90","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",1,1,0,82,"","MM909_02"
"91","REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",1,1,0,71,"","MM909_02"
"92","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",1,1,0,165,"","MM909_02"
"93","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",1,1,0,327,"","MM909_02"
"94","REACTOME_ANTIMICROBIAL_PEPTIDES",1,1,0,96,"","MM909_02"
"95","REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",1,1,0,82,"","MM909_02"
"96","REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B",1,1,0,24,"","MM909_02"
"97","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",1,1,0,87,"","MM909_02"
"98","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",1,1,0,101,"","MM909_02"
"99","REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",1,1,0,26,"","MM909_02"
"100","REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY",1,1,0,7,"","MM909_02"
"101","REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION",1,1,0,5,"","MM909_02"
"102","REACTOME_APOPTOSIS",1,1,0,192,"","MM909_02"
"103","REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION",1,1,0,13,"","MM909_02"
"104","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS",1,1,0,11,"","MM909_02"
"105","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",1,1,0,38,"","MM909_02"
"106","REACTOME_APOPTOTIC_EXECUTION_PHASE",1,1,0,52,"","MM909_02"
"107","REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE",1,1,0,20,"","MM909_02"
"108","REACTOME_AQUAPORIN_MEDIATED_TRANSPORT",1,1,0,52,"","MM909_02"
"109","REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG",1,1,0,5,"","MM909_02"
"110","REACTOME_ARACHIDONIC_ACID_METABOLISM",1,1,0,59,"","MM909_02"
"111","REACTOME_ARMS_MEDIATED_ACTIVATION",1,1,0,7,"","MM909_02"
"112","REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING",1,1,0,7,"","MM909_02"
"113","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",1,1,0,318,"","MM909_02"
"114","REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM",1,1,0,11,"","MM909_02"
"115","REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS",1,1,0,43,"","MM909_02"
"116","REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",1,1,0,18,"","MM909_02"
"117","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",1,1,0,65,"","MM909_02"
"118","REACTOME_ASSEMBLY_OF_THE_HIV_VIRION",1,1,0,16,"","MM909_02"
"119","REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION",1,1,0,39,"","MM909_02"
"120","REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS",1,1,0,44,"","MM909_02"
"121","REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",1,1,0,77,"","MM909_02"
"122","REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",1,1,0,27,"","MM909_02"
"123","REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES",1,1,0,10,"","MM909_02"
"124","REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES",1,1,0,12,"","MM909_02"
"125","REACTOME_ATTACHMENT_AND_ENTRY",1,1,0,5,"","MM909_02"
"126","REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR",1,1,0,7,"","MM909_02"
"127","REACTOME_ATTENUATION_PHASE",1,1,0,40,"","MM909_02"
"128","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",1,1,0,72,"","MM909_02"
"129","REACTOME_AURKA_ACTIVATION_BY_TPX2",1,1,0,79,"","MM909_02"
"130","REACTOME_AUTOPHAGY",1,1,0,157,"","MM909_02"
"131","REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION",1,1,0,68,"","MM909_02"
"132","REACTOME_BASE_EXCISION_REPAIR",1,1,0,69,"","MM909_02"
"133","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",1,1,0,41,"","MM909_02"
"134","REACTOME_BASIGIN_INTERACTIONS",1,1,0,25,"","MM909_02"
"135","REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM",1,1,0,22,"","MM909_02"
"136","REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",1,1,0,159,"","MM909_02"
"137","REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE",1,1,0,17,"","MM909_02"
"138","REACTOME_BETA_DEFENSINS",1,1,0,42,"","MM909_02"
"139","REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA",1,1,0,5,"","MM909_02"
"140","REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA",1,1,0,6,"","MM909_02"
"141","REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA",1,1,0,5,"","MM909_02"
"142","REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA",1,1,0,5,"","MM909_02"
"143","REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA",1,1,0,5,"","MM909_02"
"144","REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA",1,1,0,9,"","MM909_02"
"145","REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS",1,1,0,11,"","MM909_02"
"146","REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS",1,1,0,9,"","MM909_02"
"147","REACTOME_BICARBONATE_TRANSPORTERS",1,1,0,10,"","MM909_02"
"148","REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM",1,1,0,45,"","MM909_02"
"149","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",1,1,0,95,"","MM909_02"
"150","REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS",1,1,0,8,"","MM909_02"
"151","REACTOME_BIOLOGICAL_OXIDATIONS",1,1,0,223,"","MM909_02"
"152","REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS",1,1,0,6,"","MM909_02"
"153","REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS",1,1,0,6,"","MM909_02"
"154","REACTOME_BIOSYNTHESIS_OF_MARESINS",1,1,0,8,"","MM909_02"
"155","REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS",1,1,0,19,"","MM909_02"
"156","REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN",1,1,0,85,"","MM909_02"
"157","REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM",1,1,0,10,"","MM909_02"
"158","REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS",1,1,0,25,"","MM909_02"
"159","REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION",1,1,0,27,"","MM909_02"
"160","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",1,1,0,21,"","MM909_02"
"161","REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION",1,1,0,28,"","MM909_02"
"162","REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA",1,1,0,17,"","MM909_02"
"163","REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS",1,1,0,19,"","MM909_02"
"164","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",1,1,0,154,"","MM909_02"
"165","REACTOME_CA_DEPENDENT_EVENTS",1,1,0,37,"","MM909_02"
"166","REACTOME_CA2_ACTIVATED_K_CHANNELS",1,1,0,9,"","MM909_02"
"167","REACTOME_CA2_PATHWAY",1,1,0,62,"","MM909_02"
"168","REACTOME_CALCINEURIN_ACTIVATES_NFAT",1,1,0,9,"","MM909_02"
"169","REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS",1,1,0,10,"","MM909_02"
"170","REACTOME_CALNEXIN_CALRETICULIN_CYCLE",1,1,0,32,"","MM909_02"
"171","REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB",1,1,0,10,"","MM909_02"
"172","REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN",1,1,0,45,"","MM909_02"
"173","REACTOME_CARDIAC_CONDUCTION",1,1,0,126,"","MM909_02"
"174","REACTOME_CARGO_CONCENTRATION_IN_THE_ER",1,1,0,33,"","MM909_02"
"175","REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS",1,1,0,105,"","MM909_02"
"176","REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",1,1,0,50,"","MM909_02"
"177","REACTOME_CARNITINE_METABOLISM",1,1,0,13,"","MM909_02"
"178","REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",1,1,0,16,"","MM909_02"
"179","REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND",1,1,0,10,"","MM909_02"
"180","REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",1,1,0,26,"","MM909_02"
"181","REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",1,1,0,12,"","MM909_02"
"182","REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS",1,1,0,7,"","MM909_02"
"183","REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE",1,1,0,9,"","MM909_02"
"184","REACTOME_CD209_DC_SIGN_SIGNALING",1,1,0,21,"","MM909_02"
"185","REACTOME_CD22_MEDIATED_BCR_REGULATION",1,1,0,58,"","MM909_02"
"186","REACTOME_CD28_CO_STIMULATION",1,1,0,33,"","MM909_02"
"187","REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",1,1,0,22,"","MM909_02"
"188","REACTOME_CD28_DEPENDENT_VAV1_PATHWAY",1,1,0,12,"","MM909_02"
"189","REACTOME_CDC42_GTPASE_CYCLE",1,1,0,154,"","MM909_02"
"190","REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX",1,1,0,11,"","MM909_02"
"191","REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX",1,1,0,72,"","MM909_02"
"192","REACTOME_CELL_CELL_COMMUNICATION",1,1,0,130,"","MM909_02"
"193","REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",1,1,0,65,"","MM909_02"
"194","REACTOME_CELL_CYCLE",1,1,0,707,"","MM909_02"
"195","REACTOME_CELL_CYCLE_CHECKPOINTS",1,1,0,297,"","MM909_02"
"196","REACTOME_CELL_CYCLE_MITOTIC",1,1,0,560,"","MM909_02"
"197","REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",1,1,0,75,"","MM909_02"
"198","REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS",1,1,0,18,"","MM909_02"
"199","REACTOME_CELL_JUNCTION_ORGANIZATION",1,1,0,92,"","MM909_02"
"200","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",1,1,0,191,"","MM909_02"
"201","REACTOME_CELLULAR_HEXOSE_TRANSPORT",1,1,0,21,"","MM909_02"
"202","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",1,1,0,179,"","MM909_02"
"203","REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",1,1,0,113,"","MM909_02"
"204","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA",1,1,0,88,"","MM909_02"
"205","REACTOME_CELLULAR_RESPONSE_TO_STARVATION",1,1,0,166,"","MM909_02"
"206","REACTOME_CELLULAR_RESPONSES_TO_STIMULI",1,1,0,803,"","MM909_02"
"207","REACTOME_CELLULAR_SENESCENCE",1,1,0,176,"","MM909_02"
"208","REACTOME_CGMP_EFFECTS",1,1,0,16,"","MM909_02"
"209","REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY",1,1,0,22,"","MM909_02"
"210","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",1,1,0,53,"","MM909_02"
"211","REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX",1,1,0,13,"","MM909_02"
"212","REACTOME_CHL1_INTERACTIONS",1,1,0,9,"","MM909_02"
"213","REACTOME_CHOLESTEROL_BIOSYNTHESIS",1,1,0,25,"","MM909_02"
"214","REACTOME_CHOLINE_CATABOLISM",1,1,0,6,"","MM909_02"
"215","REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS",1,1,0,20,"","MM909_02"
"216","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",1,1,0,51,"","MM909_02"
"217","REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION",1,1,0,14,"","MM909_02"
"218","REACTOME_CHROMATIN_MODIFYING_ENZYMES",1,1,0,243,"","MM909_02"
"219","REACTOME_CHROMOSOME_MAINTENANCE",1,1,0,122,"","MM909_02"
"220","REACTOME_CHYLOMICRON_ASSEMBLY",1,1,0,10,"","MM909_02"
"221","REACTOME_CHYLOMICRON_CLEARANCE",1,1,0,5,"","MM909_02"
"222","REACTOME_CHYLOMICRON_REMODELING",1,1,0,9,"","MM909_02"
"223","REACTOME_CILIUM_ASSEMBLY",1,1,0,214,"","MM909_02"
"224","REACTOME_CIRCADIAN_CLOCK",1,1,0,70,"","MM909_02"
"225","REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",1,1,0,22,"","MM909_02"
"226","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",1,1,0,321,"","MM909_02"
"227","REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",1,1,0,94,"","MM909_02"
"228","REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS",1,1,0,58,"","MM909_02"
"229","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",1,1,0,442,"","MM909_02"
"230","REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",1,1,0,20,"","MM909_02"
"231","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",1,1,0,145,"","MM909_02"
"232","REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION",1,1,0,11,"","MM909_02"
"233","REACTOME_CLEC7A_DECTIN_1_SIGNALING",1,1,0,113,"","MM909_02"
"234","REACTOME_CLEC7A_INFLAMMASOME_PATHWAY",1,1,0,6,"","MM909_02"
"235","REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM",1,1,0,21,"","MM909_02"
"236","REACTOME_COENZYME_A_BIOSYNTHESIS",1,1,0,8,"","MM909_02"
"237","REACTOME_COHESIN_LOADING_ONTO_CHROMATIN",1,1,0,10,"","MM909_02"
"238","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",1,1,0,71,"","MM909_02"
"239","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",1,1,0,48,"","MM909_02"
