"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"28","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482",1,1,0,9,"","MM909_02"
"29","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION",1,1,0,10,"","MM909_02"
"30","KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY",1,1,0,11,"","MM909_02"
"31","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY",1,1,0,14,"","MM909_02"
"32","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY",1,1,0,17,"","MM909_02"
"33","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY",1,1,0,17,"","MM909_02"
"34","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY",1,1,0,14,"","MM909_02"
"35","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY",1,1,0,13,"","MM909_02"
"36","KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION",1,1,0,13,"","MM909_02"
"37","KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY",1,1,0,15,"","MM909_02"
"38","KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY",1,1,0,12,"","MM909_02"
"39","KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY",1,1,0,15,"","MM909_02"
"40","KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"41","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY",1,1,0,26,"","MM909_02"
"42","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY",1,1,0,6,"","MM909_02"
"43","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAS_AC_PKA_SIGNALING_PATHWAY",1,1,0,23,"","MM909_02"
"44","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY",1,1,0,33,"","MM909_02"
"45","KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY",1,1,0,8,"","MM909_02"
"46","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY",1,1,0,11,"","MM909_02"
"47","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAI_AC_PKA_SIGNALING_PATHWAY",1,1,0,16,"","MM909_02"
"48","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY",1,1,0,19,"","MM909_02"
"49","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY",1,1,0,31,"","MM909_02"
"50","KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY",1,1,0,13,"","MM909_02"
"51","KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION",1,1,0,6,"","MM909_02"
"52","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY",1,1,0,12,"","MM909_02"
"53","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN",1,1,0,17,"","MM909_02"
"54","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY",1,1,0,26,"","MM909_02"
"55","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY",1,1,0,15,"","MM909_02"
"56","KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY",1,1,0,14,"","MM909_02"
"57","KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS",1,1,0,8,"","MM909_02"
"58","KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY",1,1,0,17,"","MM909_02"
"59","KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY",1,1,0,5,"","MM909_02"
"60","KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M",1,1,0,11,"","MM909_02"
"61","KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES",1,1,0,7,"","MM909_02"
"62","KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY",1,1,0,15,"","MM909_02"
"63","KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380",1,1,0,12,"","MM909_02"
"64","KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381",1,1,0,12,"","MM909_02"
"65","KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382",1,1,0,13,"","MM909_02"
"66","KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_CELL_CYCLE_G1_S",1,1,0,6,"","MM909_02"
"67","KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G1_S",1,1,0,7,"","MM909_02"
"68","KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_PP2A_AKT_SIGNALING_PATYWAY",1,1,0,16,"","MM909_02"
"69","KEGG_MEDICUS_PATHOGEN_HSV_GD_TO_HVEM_NFKB_SIGNALING_PATHWAY",1,1,0,12,"","MM909_02"
"70","KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES",1,1,0,7,"","MM909_02"
"71","KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"72","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION",1,1,0,15,"","MM909_02"
"73","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00497",1,1,0,9,"","MM909_02"
"74","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498",1,1,0,8,"","MM909_02"
"75","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",1,1,0,16,"","MM909_02"
"76","KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY",1,1,0,8,"","MM909_02"
"77","KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"78","KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES",1,1,0,6,"","MM909_02"
"79","KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS",1,1,0,6,"","MM909_02"
"80","KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S",1,1,0,6,"","MM909_02"
"81","KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY",1,1,0,6,"","MM909_02"
"82","KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"83","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY",1,1,0,31,"","MM909_02"
"84","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY",1,1,0,23,"","MM909_02"
"85","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY",1,1,0,28,"","MM909_02"
"86","KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY",1,1,0,6,"","MM909_02"
"87","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT",1,1,0,25,"","MM909_02"
"88","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES",1,1,0,8,"","MM909_02"
"89","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ANXA2_S100A10_REGULATED_ACTIN_CYTOSKELETON",1,1,0,5,"","MM909_02"
"90","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",1,1,0,29,"","MM909_02"
"91","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY",1,1,0,10,"","MM909_02"
"92","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY",1,1,0,9,"","MM909_02"
"93","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY",1,1,0,19,"","MM909_02"
"94","KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION",1,1,0,33,"","MM909_02"
"95","KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_N_TO_LECTIN_PATHWAY_OF_COAGULATION_CASCADE",1,1,0,6,"","MM909_02"
"96","KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY",1,1,0,14,"","MM909_02"
"97","KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE",1,1,0,5,"","MM909_02"
"98","KEGG_MEDICUS_PATHOGEN_SHIGELLA_FIMA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS",1,1,0,6,"","MM909_02"
"99","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAA_TO_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY",1,1,0,11,"","MM909_02"
"100","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY",1,1,0,9,"","MM909_02"
"101","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY",1,1,0,13,"","MM909_02"
"102","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",1,1,0,28,"","MM909_02"
"103","KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPF_TO_TLR2_4_MAPK_SIGNALING_PATHWAY",1,1,0,6,"","MM909_02"
"104","KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPG_TO_TNF_NFKB_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"105","KEGG_MEDICUS_PATHOGEN_YERSINIA_YOPP_J_TO_TLR2_4_MAPK_SIGNALING_PATHWAY",1,1,0,6,"","MM909_02"
"106","KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",1,1,0,38,"","MM909_02"
"107","KEGG_MEDICUS_REFERENCE_ACH_CHRN_PI3K_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"108","KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY",1,1,0,21,"","MM909_02"
"109","KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY",1,1,0,32,"","MM909_02"
"110","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119",1,1,0,21,"","MM909_02"
"111","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES",1,1,0,26,"","MM909_02"
"112","KEGG_MEDICUS_REFERENCE_ACTIVIN_SIGNALING_PATHWAY",1,1,0,8,"","MM909_02"
"113","KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY",1,1,0,35,"","MM909_02"
"114","KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY",1,1,0,16,"","MM909_02"
"115","KEGG_MEDICUS_REFERENCE_AHR_SIGNALING_PATHWAY",1,1,0,8,"","MM909_02"
"116","KEGG_MEDICUS_REFERENCE_ALTERNATIVE_PATHWAY_OF_COMPLEMENT_CASCADE_C3B_BREAKDOWN",1,1,0,5,"","MM909_02"
"117","KEGG_MEDICUS_REFERENCE_AMH_SIGNALING_PATHWAY",1,1,0,9,"","MM909_02"
"118","KEGG_MEDICUS_REFERENCE_ANGII_AT1R_NOX2_SIGNALING_PATHWAY",1,1,0,8,"","MM909_02"
"119","KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",1,1,0,28,"","MM909_02"
"120","KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT",1,1,0,24,"","MM909_02"
"121","KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES",1,1,0,15,"","MM909_02"
"122","KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES",1,1,0,12,"","MM909_02"
"123","KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY",1,1,0,11,"","MM909_02"
"124","KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY",1,1,0,15,"","MM909_02"
"125","KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT",1,1,0,35,"","MM909_02"
"126","KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",1,1,0,24,"","MM909_02"
"127","KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE",1,1,0,18,"","MM909_02"
"128","KEGG_MEDICUS_REFERENCE_ATR_P21_CELL_CYCLE_G2_M",1,1,0,9,"","MM909_02"
"129","KEGG_MEDICUS_REFERENCE_ATR_SIGNALING",1,1,0,12,"","MM909_02"
"130","KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR",1,1,0,15,"","MM909_02"
"131","KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR_GRASP55",1,1,0,6,"","MM909_02"
"132","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN",1,1,0,7,"","MM909_02"
"133","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_LC3_II_FORMATION",1,1,0,13,"","MM909_02"
"134","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1",1,1,0,16,"","MM909_02"
"135","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2",1,1,0,7,"","MM909_02"
"136","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1",1,1,0,10,"","MM909_02"
"137","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_SEQUESTOSOME_1_LIKE_RECEPTOR",1,1,0,14,"","MM909_02"
"138","KEGG_MEDICUS_REFERENCE_AVP_V2R_PKA_SIGNALING_PATHWAY",1,1,0,10,"","MM909_02"
"139","KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_BIFUNCTIONAL_GLYCOSYLASE",1,1,0,9,"","MM909_02"
"140","KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_MONOFUNCTIONAL_GLYCOSYLASE",1,1,0,8,"","MM909_02"
"141","KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_NEIL_GLYCOSYLASE",1,1,0,9,"","MM909_02"
"142","KEGG_MEDICUS_REFERENCE_BCR_BCAP_CD19_PI3K_SIGNALING_PATHWAY",1,1,0,14,"","MM909_02"
"143","KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY",1,1,0,17,"","MM909_02"
"144","KEGG_MEDICUS_REFERENCE_BCR_PLCG_ITPR_SIGNALING_PATHWAY",1,1,0,8,"","MM909_02"
"145","KEGG_MEDICUS_REFERENCE_BETA_OXIDATION",1,1,0,11,"","MM909_02"
"146","KEGG_MEDICUS_REFERENCE_BETA_OXIDATION_ACYL_COA_SYNTHESIS",1,1,0,11,"","MM909_02"
"147","KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS",1,1,0,14,"","MM909_02"
"148","KEGG_MEDICUS_REFERENCE_BLOCKING_UBIQUITINATION_OF_H2AK119_BY_CK2",1,1,0,12,"","MM909_02"
"149","KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_1_BIOSYNTHESIS",1,1,0,6,"","MM909_02"
"150","KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_2_BIOSYNTHESIS",1,1,0,7,"","MM909_02"
"151","KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"152","KEGG_MEDICUS_REFERENCE_BMP9_10_SIGNALING_PATHWAY",1,1,0,9,"","MM909_02"
"153","KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY",1,1,0,11,"","MM909_02"
"154","KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY_AUXILIARY_FACTOR",1,1,0,7,"","MM909_02"
"155","KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY",1,1,0,20,"","MM909_02"
"156","KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST",1,1,0,15,"","MM909_02"
"157","KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION",1,1,0,32,"","MM909_02"
"158","KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION",1,1,0,8,"","MM909_02"
"159","KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION",1,1,0,8,"","MM909_02"
"160","KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY",1,1,0,19,"","MM909_02"
"161","KEGG_MEDICUS_REFERENCE_CA2_CAM_CN_SIGNALING_PATHWAY",1,1,0,12,"","MM909_02"
"162","KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY",1,1,0,11,"","MM909_02"
"163","KEGG_MEDICUS_REFERENCE_CA2_ENTRY_LIGAND_GATED_CA2_CHANNEL",1,1,0,12,"","MM909_02"
"164","KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL",1,1,0,25,"","MM909_02"
"165","KEGG_MEDICUS_REFERENCE_CA2_PLCD_ITPR_SIGNALING_PATHWAY",1,1,0,6,"","MM909_02"
"166","KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY",1,1,0,15,"","MM909_02"
"167","KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING",1,1,0,21,"","MM909_02"
"168","KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY",1,1,0,7,"","MM909_02"
"169","KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY",1,1,0,31,"","MM909_02"
"170","KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY",1,1,0,26,"","MM909_02"
"171","KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY",1,1,0,28,"","MM909_02"
"172","KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY",1,1,0,8,"","MM909_02"
"173","KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY",1,1,0,10,"","MM909_02"
"174","KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY",1,1,0,22,"","MM909_02"
"175","KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M",1,1,0,10,"","MM909_02"
"176","KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX",1,1,0,12,"","MM909_02"
"177","KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY",1,1,0,18,"","MM909_02"
"178","KEGG_MEDICUS_REFERENCE_CHOLESTEROL_BIOSYNTHESIS",1,1,0,13,"","MM909_02"
"179","KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS",1,1,0,8,"","MM909_02"
"180","KEGG_MEDICUS_REFERENCE_CHRNA7_E2F_SIGNALING_PATHWAY",1,1,0,6,"","MM909_02"
"181","KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_FIRST_CARBON_OXIDATION",1,1,0,9,"","MM909_02"
"182","KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2",1,1,0,10,"","MM909_02"
"183","KEGG_MEDICUS_REFERENCE_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION",1,1,0,8,"","MM909_02"
"184","KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE",1,1,0,16,"","MM909_02"
